parameter,stationname,date,hour,date_time,dayofweek,mass_conc,mass_conc_movel,valido
NO,Grajaú-Parelheiros,2011-12-01,3,2011-12-01T02:59:59Z,qui,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,4,2011-12-01T03:59:59Z,qui,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,5,2011-12-01T04:59:59Z,qui,47,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,6,2011-12-01T05:59:59Z,qui,65,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,7,2011-12-01T06:59:59Z,qui,65,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,8,2011-12-01T07:59:59Z,qui,74,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,9,2011-12-01T08:59:59Z,qui,51,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,10,2011-12-01T09:59:59Z,qui,28,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,11,2011-12-01T10:59:59Z,qui,22,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,12,2011-12-01T11:59:59Z,qui,17,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,13,2011-12-01T12:59:59Z,qui,18,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,14,2011-12-01T13:59:59Z,qui,18,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,15,2011-12-01T14:59:59Z,qui,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,16,2011-12-01T15:59:59Z,qui,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,17,2011-12-01T16:59:59Z,qui,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,18,2011-12-01T17:59:59Z,qui,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,19,2011-12-01T18:59:59Z,qui,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,20,2011-12-01T19:59:59Z,qui,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,21,2011-12-01T20:59:59Z,qui,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,22,2011-12-01T21:59:59Z,qui,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,23,2011-12-01T22:59:59Z,qui,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-01,24,2011-12-01T23:59:59Z,qui,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,1,2011-12-02T00:59:59Z,sex,1,-,Não
NO,Grajaú-Parelheiros,2011-12-02,2,2011-12-02T01:59:59Z,sex,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,3,2011-12-02T02:59:59Z,sex,0,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,4,2011-12-02T03:59:59Z,sex,0,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,5,2011-12-02T04:59:59Z,sex,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,6,2011-12-02T05:59:59Z,sex,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,7,2011-12-02T06:59:59Z,sex,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,8,2011-12-02T07:59:59Z,sex,15,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,9,2011-12-02T08:59:59Z,sex,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,10,2011-12-02T09:59:59Z,sex,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,11,2011-12-02T10:59:59Z,sex,16,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,12,2011-12-02T11:59:59Z,sex,19,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,13,2011-12-02T12:59:59Z,sex,19,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,14,2011-12-02T13:59:59Z,sex,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,15,2011-12-02T14:59:59Z,sex,16,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,16,2011-12-02T15:59:59Z,sex,19,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,17,2011-12-02T16:59:59Z,sex,12,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,18,2011-12-02T17:59:59Z,sex,13,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,19,2011-12-02T18:59:59Z,sex,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,20,2011-12-02T19:59:59Z,sex,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,21,2011-12-02T20:59:59Z,sex,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,22,2011-12-02T21:59:59Z,sex,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,23,2011-12-02T22:59:59Z,sex,12,-,Sim
NO,Grajaú-Parelheiros,2011-12-02,24,2011-12-02T23:59:59Z,sex,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,1,2011-12-03T00:59:59Z,sáb,2,-,Não
NO,Grajaú-Parelheiros,2011-12-03,2,2011-12-03T01:59:59Z,sáb,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,3,2011-12-03T02:59:59Z,sáb,0,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,4,2011-12-03T03:59:59Z,sáb,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,5,2011-12-03T04:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,6,2011-12-03T05:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,7,2011-12-03T06:59:59Z,sáb,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,8,2011-12-03T07:59:59Z,sáb,20,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,9,2011-12-03T08:59:59Z,sáb,33,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,10,2011-12-03T09:59:59Z,sáb,29,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,11,2011-12-03T10:59:59Z,sáb,30,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,12,2011-12-03T11:59:59Z,sáb,20,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,13,2011-12-03T12:59:59Z,sáb,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,14,2011-12-03T13:59:59Z,sáb,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,15,2011-12-03T14:59:59Z,sáb,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,16,2011-12-03T15:59:59Z,sáb,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,17,2011-12-03T16:59:59Z,sáb,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,18,2011-12-03T17:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,19,2011-12-03T18:59:59Z,sáb,15,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,20,2011-12-03T19:59:59Z,sáb,12,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,21,2011-12-03T20:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,22,2011-12-03T21:59:59Z,sáb,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,23,2011-12-03T22:59:59Z,sáb,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-03,24,2011-12-03T23:59:59Z,sáb,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,1,2011-12-04T00:59:59Z,dom,4,-,Não
NO,Grajaú-Parelheiros,2011-12-04,2,2011-12-04T01:59:59Z,dom,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,3,2011-12-04T02:59:59Z,dom,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,4,2011-12-04T03:59:59Z,dom,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,5,2011-12-04T04:59:59Z,dom,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,6,2011-12-04T05:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,7,2011-12-04T06:59:59Z,dom,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,8,2011-12-04T07:59:59Z,dom,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,9,2011-12-04T08:59:59Z,dom,25,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,10,2011-12-04T09:59:59Z,dom,23,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,11,2011-12-04T10:59:59Z,dom,18,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,12,2011-12-04T11:59:59Z,dom,15,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,13,2011-12-04T12:59:59Z,dom,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,14,2011-12-04T13:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,15,2011-12-04T14:59:59Z,dom,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,16,2011-12-04T15:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,17,2011-12-04T16:59:59Z,dom,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,18,2011-12-04T17:59:59Z,dom,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,19,2011-12-04T18:59:59Z,dom,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,20,2011-12-04T19:59:59Z,dom,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,21,2011-12-04T20:59:59Z,dom,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,22,2011-12-04T21:59:59Z,dom,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,23,2011-12-04T22:59:59Z,dom,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-04,24,2011-12-04T23:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,1,2011-12-05T00:59:59Z,seg,1,-,Não
NO,Grajaú-Parelheiros,2011-12-05,2,2011-12-05T01:59:59Z,seg,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,3,2011-12-05T02:59:59Z,seg,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,4,2011-12-05T03:59:59Z,seg,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,5,2011-12-05T04:59:59Z,seg,16,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,6,2011-12-05T05:59:59Z,seg,27,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,7,2011-12-05T06:59:59Z,seg,23,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,8,2011-12-05T07:59:59Z,seg,29,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,9,2011-12-05T08:59:59Z,seg,49,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,10,2011-12-05T09:59:59Z,seg,40,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,11,2011-12-05T10:59:59Z,seg,38,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,12,2011-12-05T11:59:59Z,seg,25,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,13,2011-12-05T12:59:59Z,seg,8,-,Não
NO,Grajaú-Parelheiros,2011-12-05,14,2011-12-05T13:59:59Z,seg,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,15,2011-12-05T14:59:59Z,seg,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,16,2011-12-05T15:59:59Z,seg,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,17,2011-12-05T16:59:59Z,seg,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,18,2011-12-05T17:59:59Z,seg,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,19,2011-12-05T18:59:59Z,seg,21,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,20,2011-12-05T19:59:59Z,seg,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,21,2011-12-05T20:59:59Z,seg,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,22,2011-12-05T21:59:59Z,seg,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,23,2011-12-05T22:59:59Z,seg,13,-,Sim
NO,Grajaú-Parelheiros,2011-12-05,24,2011-12-05T23:59:59Z,seg,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,1,2011-12-06T00:59:59Z,ter,2,-,Não
NO,Grajaú-Parelheiros,2011-12-06,2,2011-12-06T01:59:59Z,ter,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,3,2011-12-06T02:59:59Z,ter,0,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,4,2011-12-06T03:59:59Z,ter,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,5,2011-12-06T04:59:59Z,ter,12,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,6,2011-12-06T05:59:59Z,ter,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,7,2011-12-06T06:59:59Z,ter,26,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,8,2011-12-06T07:59:59Z,ter,16,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,9,2011-12-06T08:59:59Z,ter,16,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,10,2011-12-06T09:59:59Z,ter,43,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,11,2011-12-06T10:59:59Z,ter,42,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,12,2011-12-06T11:59:59Z,ter,22,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,13,2011-12-06T12:59:59Z,ter,28,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,14,2011-12-06T13:59:59Z,ter,25,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,15,2011-12-06T14:59:59Z,ter,11,-,Não
NO,Grajaú-Parelheiros,2011-12-06,16,2011-12-06T15:59:59Z,ter,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,17,2011-12-06T16:59:59Z,ter,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,18,2011-12-06T17:59:59Z,ter,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,19,2011-12-06T18:59:59Z,ter,26,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,20,2011-12-06T19:59:59Z,ter,32,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,21,2011-12-06T20:59:59Z,ter,21,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,22,2011-12-06T21:59:59Z,ter,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,23,2011-12-06T22:59:59Z,ter,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-06,24,2011-12-06T23:59:59Z,ter,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,1,2011-12-07T00:59:59Z,qua,4,-,Não
NO,Grajaú-Parelheiros,2011-12-07,2,2011-12-07T01:59:59Z,qua,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,3,2011-12-07T02:59:59Z,qua,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,4,2011-12-07T03:59:59Z,qua,18,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,5,2011-12-07T04:59:59Z,qua,88,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,6,2011-12-07T05:59:59Z,qua,126,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,7,2011-12-07T06:59:59Z,qua,69,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,8,2011-12-07T07:59:59Z,qua,71,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,9,2011-12-07T08:59:59Z,qua,52,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,10,2011-12-07T09:59:59Z,qua,37,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,11,2011-12-07T10:59:59Z,qua,39,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,12,2011-12-07T11:59:59Z,qua,31,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,13,2011-12-07T12:59:59Z,qua,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,14,2011-12-07T13:59:59Z,qua,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,15,2011-12-07T14:59:59Z,qua,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,16,2011-12-07T15:59:59Z,qua,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,17,2011-12-07T16:59:59Z,qua,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,18,2011-12-07T17:59:59Z,qua,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,19,2011-12-07T18:59:59Z,qua,23,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,20,2011-12-07T19:59:59Z,qua,20,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,21,2011-12-07T20:59:59Z,qua,38,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,22,2011-12-07T21:59:59Z,qua,18,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,23,2011-12-07T22:59:59Z,qua,17,-,Sim
NO,Grajaú-Parelheiros,2011-12-07,24,2011-12-07T23:59:59Z,qua,28,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,1,2011-12-08T00:59:59Z,qui,18,-,Não
NO,Grajaú-Parelheiros,2011-12-08,2,2011-12-08T01:59:59Z,qui,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,3,2011-12-08T02:59:59Z,qui,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,4,2011-12-08T03:59:59Z,qui,28,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,5,2011-12-08T04:59:59Z,qui,91,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,6,2011-12-08T05:59:59Z,qui,176,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,7,2011-12-08T06:59:59Z,qui,165,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,8,2011-12-08T07:59:59Z,qui,158,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,9,2011-12-08T08:59:59Z,qui,79,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,10,2011-12-08T09:59:59Z,qui,52,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,11,2011-12-08T10:59:59Z,qui,39,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,12,2011-12-08T11:59:59Z,qui,27,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,13,2011-12-08T12:59:59Z,qui,20,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,14,2011-12-08T13:59:59Z,qui,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,15,2011-12-08T14:59:59Z,qui,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,16,2011-12-08T15:59:59Z,qui,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-08,17,2011-12-08T16:59:59Z,qui,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,10,2011-12-09T09:59:59Z,sex,131,-,Não
NO,Grajaú-Parelheiros,2011-12-09,11,2011-12-09T10:59:59Z,sex,70,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,12,2011-12-09T11:59:59Z,sex,76,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,13,2011-12-09T12:59:59Z,sex,47,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,14,2011-12-09T13:59:59Z,sex,26,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,15,2011-12-09T14:59:59Z,sex,34,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,16,2011-12-09T15:59:59Z,sex,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,17,2011-12-09T16:59:59Z,sex,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,18,2011-12-09T17:59:59Z,sex,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,19,2011-12-09T18:59:59Z,sex,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,20,2011-12-09T19:59:59Z,sex,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,21,2011-12-09T20:59:59Z,sex,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,22,2011-12-09T21:59:59Z,sex,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,23,2011-12-09T22:59:59Z,sex,0,-,Sim
NO,Grajaú-Parelheiros,2011-12-09,24,2011-12-09T23:59:59Z,sex,0,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,1,2011-12-10T00:59:59Z,sáb,0,-,Não
NO,Grajaú-Parelheiros,2011-12-10,2,2011-12-10T01:59:59Z,sáb,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,3,2011-12-10T02:59:59Z,sáb,0,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,4,2011-12-10T03:59:59Z,sáb,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,5,2011-12-10T04:59:59Z,sáb,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,6,2011-12-10T05:59:59Z,sáb,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,7,2011-12-10T06:59:59Z,sáb,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,8,2011-12-10T07:59:59Z,sáb,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,9,2011-12-10T08:59:59Z,sáb,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,10,2011-12-10T09:59:59Z,sáb,1,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,11,2011-12-10T10:59:59Z,sáb,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,12,2011-12-10T11:59:59Z,sáb,2,-,Não
NO,Grajaú-Parelheiros,2011-12-10,14,2011-12-10T13:59:59Z,sáb,60,-,Não
NO,Grajaú-Parelheiros,2011-12-10,15,2011-12-10T14:59:59Z,sáb,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,16,2011-12-10T15:59:59Z,sáb,15,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,17,2011-12-10T16:59:59Z,sáb,10,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,18,2011-12-10T17:59:59Z,sáb,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,19,2011-12-10T18:59:59Z,sáb,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,20,2011-12-10T19:59:59Z,sáb,12,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,21,2011-12-10T20:59:59Z,sáb,16,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,22,2011-12-10T21:59:59Z,sáb,23,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,23,2011-12-10T22:59:59Z,sáb,6,-,Sim
NO,Grajaú-Parelheiros,2011-12-10,24,2011-12-10T23:59:59Z,sáb,16,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,1,2011-12-11T00:59:59Z,dom,12,-,Não
NO,Grajaú-Parelheiros,2011-12-11,2,2011-12-11T01:59:59Z,dom,39,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,3,2011-12-11T02:59:59Z,dom,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,4,2011-12-11T03:59:59Z,dom,63,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,5,2011-12-11T04:59:59Z,dom,31,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,6,2011-12-11T05:59:59Z,dom,61,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,7,2011-12-11T06:59:59Z,dom,30,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,8,2011-12-11T07:59:59Z,dom,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,9,2011-12-11T08:59:59Z,dom,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,10,2011-12-11T09:59:59Z,dom,14,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,11,2011-12-11T10:59:59Z,dom,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,12,2011-12-11T11:59:59Z,dom,12,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,13,2011-12-11T12:59:59Z,dom,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,14,2011-12-11T13:59:59Z,dom,11,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,15,2011-12-11T14:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,16,2011-12-11T15:59:59Z,dom,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,17,2011-12-11T16:59:59Z,dom,6,-,Não
NO,Grajaú-Parelheiros,2011-12-11,18,2011-12-11T17:59:59Z,dom,8,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,19,2011-12-11T18:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,20,2011-12-11T19:59:59Z,dom,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,21,2011-12-11T20:59:59Z,dom,5,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,22,2011-12-11T21:59:59Z,dom,18,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,23,2011-12-11T22:59:59Z,dom,15,-,Sim
NO,Grajaú-Parelheiros,2011-12-11,24,2011-12-11T23:59:59Z,dom,21,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,1,2011-12-12T00:59:59Z,seg,22,-,Não
NO,Grajaú-Parelheiros,2011-12-12,2,2011-12-12T01:59:59Z,seg,17,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,3,2011-12-12T02:59:59Z,seg,18,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,4,2011-12-12T03:59:59Z,seg,36,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,5,2011-12-12T04:59:59Z,seg,123,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,6,2011-12-12T05:59:59Z,seg,47,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,7,2011-12-12T06:59:59Z,seg,190,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,8,2011-12-12T07:59:59Z,seg,95,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,9,2011-12-12T08:59:59Z,seg,64,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,10,2011-12-12T09:59:59Z,seg,50,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,11,2011-12-12T10:59:59Z,seg,38,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,12,2011-12-12T11:59:59Z,seg,27,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,13,2011-12-12T12:59:59Z,seg,17,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,14,2011-12-12T13:59:59Z,seg,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,15,2011-12-12T14:59:59Z,seg,2,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,16,2011-12-12T15:59:59Z,seg,3,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,17,2011-12-12T16:59:59Z,seg,4,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,18,2011-12-12T17:59:59Z,seg,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,19,2011-12-12T18:59:59Z,seg,15,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,20,2011-12-12T19:59:59Z,seg,9,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,21,2011-12-12T20:59:59Z,seg,24,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,22,2011-12-12T21:59:59Z,seg,7,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,23,2011-12-12T22:59:59Z,seg,33,-,Sim
NO,Grajaú-Parelheiros,2011-12-12,24,2011-12-12T23:59:59Z,seg,25,-,Sim
NO,Grajaú-Parelheiros,2011-12-13,1,2011-12-13T00:59:59Z,ter,11,-,Não
NO,Grajaú-Parelheiros,2011-12-13,2,2011-12-13T01:59:59Z,ter,26,-,Sim
NO,Grajaú-Parelheiros,2011-12-13,3,2011-12-13T02:59:59Z,ter,12,-,Sim
NO,Grajaú-Parelheiros,2011-12-13,4,2011-12-13T03:59:59Z,ter,15,-,Sim
